label,scenario_type,style,vessel,call_sign,mmsi,location,weather,pob,has_codeword,codeword_type,codeword,text
Urgency,drifting,formal,SEA BREEZE,4XJK5,322435172,32°10.0'N 034°48.0'E (Herzliya area),fog,5 PERSONS ON BOARD,True,PAN PAN,PAN PAN,"PAN PAN, PAN PAN, PAN PAN  
THIS IS SEA BREEZE, SEA BREEZE, SEA BREEZE  
CALL SIGN 4XJK5 MMSI 322435172  
POSITION 32°10.0'N 034°48.0'E (Herzliya area)  
WE ARE DRIFTING IN FOG  
REQUIRE IMMEDIATE ASSISTANCE  
5 PERSONS ON BOARD  
OVER."
Urgency,engine_failure,informal,RED SEA RUNNER,,,,strong wind,6 PERSONS ON BOARD,True,PAN PAN,PAN PAN,"Pan pan, pan pan, pan pan… RED SEA RUNNER—our engine’s failed, we’re dead in the water and getting pushed around in strong wind. We’ve got 6 persons on board and we need assistance, please."
Urgency,medical_issue,third_party,MEDITERRANEAN DREAM,4XGH4,682008349,Palmahim Beach,choppy waves,POB UNKNOWN,True,PAN PAN,PAN PAN RELAY,"PAN PAN RELAY, PAN PAN RELAY, PAN PAN RELAY

THIS IS SEA WATCHER. RECEIVED PAN PAN RELAY FROM MEDITERRANEAN DREAM, CALL SIGN 4XGH4, MMSI 682008349. REPORTING A MEDICAL ISSUE ON BOARD. POSITION: Palmahim Beach. WEATHER: choppy waves. OVER"
Urgency,drifting,informal,,,,Hadera power station area,,,True,PAN PAN,PAN PAN,"Pan pan, pan pan, pan pan — we’re drifting in the Hadera power station area, no control, getting pushed around and can’t hold position. Need assistance urgently, anyone nearby can help tow or stand by?"
Urgency,drifting,formal,GALILEE STAR,4XEF3,282389284,32°19.0'N 034°51.0'E (Netanya area),choppy waves,1 PERSON ON BOARD,True,PAN PAN,PAN PAN,"PAN PAN, PAN PAN, PAN PAN  
THIS IS GALILEE STAR, GALILEE STAR, GALILEE STAR  
CALL SIGN 4XEF3 MMSI 282389284  
POSITION 32°19.0'N 034°51.0'E (Netanya area)  
WE ARE DRIFTING AND UNABLE TO MAKE WAY, CHOPPY WAVES  
REQUIRE IMMEDIATE ASSISTANCE  
1 PERSON ON BOARD  
OVER."
Urgency,drifting,third_party,RED SEA RUNNER,4XLM6,244047803,10 nm offshore of Herzliya Marina,poor visibility,POB UNKNOWN,False,NONE,,"RELAY, RELAY, RELAY. RECEIVED  FROM RED SEA RUNNER. RED SEA RUNNER, call sign 4XLM6, MMSI 244047803, is drifting at 10 nm offshore of Herzliya Marina. Weather reported as poor visibility. OVER"
Urgency,medical_issue,third_party,BLUE HORIZON,4XAB1,683745511,Palmahim Beach,rough seas,POB UNKNOWN,True,PAN PAN,PAN PAN RELAY,"PAN PAN RELAY, PAN PAN RELAY, PAN PAN RELAY. This is Coastal Watcher. RECEIVED PAN PAN RELAY FROM BLUE HORIZON, call sign 4XAB1, MMSI 683745511. Medical issue reported on board. Position: Palmahim Beach. Weather: rough seas. OVER."
Urgency,drifting,third_party,BLUE HORIZON,4XAB1,466012797,Eilat Marina,choppy waves,POB UNKNOWN,True,PAN PAN,PAN PAN RELAY,"PAN PAN RELAY, PAN PAN RELAY, PAN PAN RELAY. This is SEA WATCHER. RECEIVED PAN PAN FROM BLUE HORIZON, call sign 4XAB1, MMSI 466012797. BLUE HORIZON is drifting at Eilat Marina. Weather reported as choppy waves. OVER."
Urgency,drifting,third_party,BLUE HORIZON,4XEF3,600346767,Netanya coastline,heavy rain,POB UNKNOWN,False,NONE,,"RELAY, RELAY, RELAY. RECEIVED DISTRESS CALL FROM BLUE HORIZON, CALL SIGN 4XEF3, MMSI 600346767. BLUE HORIZON IS DRIFTING AT Netanya coastline. WEATHER HEAVY RAIN. OVER"
Urgency,engine_failure,third_party,RED SEA RUNNER,4XAB1,559327003,Palmahim Beach,rough seas,POB UNKNOWN,True,PAN PAN,PAN PAN RELAY,"PAN PAN RELAY RELAY RELAY, PAN PAN RELAY RELAY RELAY, PAN PAN RELAY RELAY RELAY. This is Sea Watcher. RECEIVED PAN PAN RELAY FROM RED SEA RUNNER, call sign 4XAB1, MMSI 559327003. RED SEA RUNNER reports engine failure at Palmahim Beach. Weather reported as rough seas. OVER"
Urgency,drifting,informal,RED SEA RUNNER,4XLM6,,Palmahim Beach,strong wind,,False,NONE,,"Red Sea Runner, call sign 4XLM6… we’re drifting off Palmahim Beach, strong wind pushing us, we can’t hold position and we’re getting blown along—need assistance before we end up on the beach or into danger."
Urgency,drifting,third_party,COASTAL SPIRIT,4XGH4,338460786,Ashdod Port,fog,POB UNKNOWN,True,PAN PAN,PAN PAN RELAY,"PAN PAN RELAY RELAY RELAY, PAN PAN RELAY RELAY RELAY, PAN PAN RELAY RELAY RELAY. THIS IS RIVERSTONE. RECEIVED PAN PAN FROM COASTAL SPIRIT, CALL SIGN 4XGH4, MMSI 338460786. COASTAL SPIRIT IS DRIFTING AT Ashdod Port. WEATHER IS FOG. OVER"
Urgency,medical_issue,third_party,GALILEE STAR,4XCD2,765210546,Netanya coastline,rough seas,POB UNKNOWN,True,PAN PAN,PAN PAN RELAY,"PAN PAN RELAY, PAN PAN RELAY, PAN PAN RELAY. This is Michael Shore relaying. RECEIVED PAN PAN FROM GALILEE STAR, call sign 4XCD2, MMSI 765210546. Medical issue reported on board. Position: Netanya coastline. Weather: rough seas. OVER"
Urgency,engine_failure,informal,,,366371119,Hadera power station area,rough seas,,True,PAN PAN,PAN PAN,"Pan pan, pan pan, pan pan. We’ve got engine failure, dead in the water in the Hadera power station area. MMSI 366371119. Rough seas, we’re getting pushed around and can’t make way—need assistance ASAP."
Urgency,medical_issue,third_party,COASTAL SPIRIT,4XJK5,240531056,Palmahim Beach,choppy waves,POB UNKNOWN,True,PAN PAN,PAN PAN RELAY,"PAN PAN RELAY, PAN PAN RELAY, PAN PAN RELAY RECEIVED PAN PAN FROM COASTAL SPIRIT. THIS IS HARBOR WATCHER. COASTAL SPIRIT, CALL SIGN 4XJK5, MMSI 240531056, REPORTING A MEDICAL ISSUE. POSITION Palmahim Beach. WEATHER choppy waves. OVER"
Urgency,drifting,informal,SEA BREEZE,4XGH4,591163514,10 nm offshore of Herzliya Marina,,,False,NONE,,"Sea Breeze, call sign 4XGH4, MMSI 591163514… we’re drifting, no propulsion, can’t hold position. We’re 10 nm offshore of Herzliya Marina. Need assistance fast, we’re getting pushed around and can’t control the boat."
Urgency,drifting,third_party,MEDITERRANEAN DREAM,4XCD2,773390109,Hadera power station area,strong wind,POB UNKNOWN,False,NONE,,"RELAY, RELAY, RELAY. RECEIVED DISTRESS CALL FROM MEDITERRANEAN DREAM. MEDITERRANEAN DREAM, CALL SIGN 4XCD2, MMSI 773390109, IS DRIFTING IN Hadera power station area. WEATHER: strong wind. OVER"
Urgency,medical_issue,formal,GALILEE STAR,4XLM6,673087862,32°19.0'N 034°51.0'E (Netanya area),poor visibility,3 PERSONS ON BOARD,True,PAN PAN,PAN PAN,"PAN PAN, PAN PAN, PAN PAN  
THIS IS GALILEE STAR, GALILEE STAR, GALILEE STAR  
CALL SIGN 4XLM6 MMSI 673087862  
POSITION 32°19.0'N 034°51.0'E (NETANYA AREA)  
MEDICAL ISSUE ON BOARD, POOR VISIBILITY  
REQUIRE IMMEDIATE ASSISTANCE  
3 PERSONS ON BOARD  
OVER."
Urgency,drifting,third_party,MEDITERRANEAN DREAM,4XCD2,414423806,5 nm west of Tel Aviv,fog,POB UNKNOWN,True,PAN PAN,PAN PAN RELAY,"PAN PAN RELAY, PAN PAN RELAY, PAN PAN RELAY. This is SEA WATCHER. RECEIVED PAN PAN FROM MEDITERRANEAN DREAM. Vessel MEDITERRANEAN DREAM, call sign 4XCD2, MMSI 414423806, is drifting in fog. Position 5 nm west of Tel Aviv. OVER"
Urgency,medical_issue,informal,,4XCD2,,Eilat Marina,,3 PERSONS ON BOARD,True,PAN PAN,PAN PAN,"Pan pan, pan pan, pan pan. Call sign 4XCD2. We’re at Eilat Marina, 3 persons on board. Medical issue onboard—one person is in bad shape and needs urgent medical help now. Please advise and send assistance."
Urgency,drifting,informal,MEDITERRANEAN DREAM,4XJK5,,10 nm offshore of Herzliya Marina,heavy rain,,False,NONE,,"Mediterranean Dream, call sign 4XJK5… we’re drifting, no propulsion, getting pushed around. Position 10 nm offshore of Herzliya Marina. Heavy rain, visibility bad, we can’t hold course. Need assistance fast, we’re not making way."
Urgency,drifting,informal,,,,5 nm west of Haifa,,,False,NONE,,"Coast Guard, anyone receiving—I'm drifting, no power, can't hold position. Location: 5 nm west of Haifa. Need assistance before I get pushed further."
Urgency,engine_failure,informal,GALILEE STAR,,,,,2 PERSONS ON BOARD,True,PAN PAN,PAN PAN,"Pan pan, pan pan, pan pan — GALILEE STAR. Engine failure, we’ve lost propulsion and we’re drifting. 2 persons on board. Need assistance, please."
Urgency,engine_failure,third_party,RED SEA RUNNER,4XJK5,654466340,Hadera power station area,rough seas,POB UNKNOWN,True,PAN PAN,PAN PAN RELAY,"PAN PAN RELAY, PAN PAN RELAY, PAN PAN RELAY. This is Sea Watcher. RECEIVED PAN PAN FROM RED SEA RUNNER. Vessel RED SEA RUNNER, call sign 4XJK5, MMSI 654466340, reports engine failure and is unable to make way. Position: Hadera power station area. Weather: rough seas. OVER"
Urgency,medical_issue,formal,BLUE HORIZON,4XGH4,690822013,29°33.0'N 034°57.0'E (Eilat area),rough seas,1 PERSON ON BOARD,True,PAN PAN,PAN PAN,"PAN PAN, PAN PAN, PAN PAN  
THIS IS BLUE HORIZON, BLUE HORIZON, BLUE HORIZON  
CALL SIGN 4XGH4 MMSI 690822013  
POSITION 29°33.0'N 034°57.0'E (EILAT AREA)  
MEDICAL ISSUE ON BOARD, ONE PERSON REQUIRES URGENT MEDICAL ASSISTANCE, ROUGH SEAS  
REQUIRE IMMEDIATE ASSISTANCE  
1 PERSON ON BOARD  
OVER."
Urgency,medical_issue,third_party,SEA BREEZE,4XLM6,753380476,10 nm offshore of Herzliya Marina,fog,POB UNKNOWN,True,PAN PAN,PAN PAN RELAY,"PAN PAN RELAY, PAN PAN RELAY, PAN PAN RELAY. This is Michael Carter. RECEIVED PAN PAN FROM SEA BREEZE, call sign 4XLM6, MMSI 753380476. Medical issue reported on board. Position: 10 nm offshore of Herzliya Marina. Weather: fog. OVER."
Urgency,medical_issue,informal,,4XEF3,,Ashdod Port,,,True,PAN PAN,PAN PAN,"Pan pan, pan pan, pan pan. This is call sign 4XEF3 at Ashdod Port—medical emergency onboard, person collapsed and not responding properly, we need urgent medical assistance and ambulance to the berth now."
Urgency,medical_issue,third_party,RED SEA RUNNER,4XAB1,619246503,5 nm west of Haifa,poor visibility,POB UNKNOWN,True,PAN PAN,PAN PAN RELAY,"PAN PAN RELAY, PAN PAN RELAY, PAN PAN RELAY. This is SEA WATCHER. RECEIVED PAN PAN FROM RED SEA RUNNER, call sign 4XAB1, MMSI 619246503. Reported medical issue on board. Position 5 nm west of Haifa. Weather poor visibility. OVER."
Urgency,engine_failure,informal,RED SEA RUNNER,4XLM6,557039137,,,,True,PAN PAN,PAN PAN,"Pan pan, pan pan, pan pan — RED SEA RUNNER, call sign 4XLM6, mmsi 557039137. Engine failure, we’ve lost propulsion and we’re drifting, need assistance/tow as soon as possible."
Urgency,medical_issue,third_party,GALILEE STAR,4XLM6,388000513,Eilat Marina,choppy waves,POB UNKNOWN,True,PAN PAN,PAN PAN RELAY,"PAN PAN RELAY, PAN PAN RELAY, PAN PAN RELAY. This is Sea Watcher. RECEIVED PAN PAN FROM GALILEE STAR. Medical issue on board. Position: Eilat Marina. Weather: choppy waves. OVER."
Urgency,engine_failure,formal,BLUE HORIZON,4XAB1,691429705,32°10.0'N 034°48.0'E (Herzliya area),rough seas,3 PERSONS ON BOARD,True,PAN PAN,PAN PAN,"PAN PAN, PAN PAN, PAN PAN  
THIS IS BLUE HORIZON, BLUE HORIZON, BLUE HORIZON  
CALL SIGN 4XAB1 MMSI 691429705  
POSITION 32°10.0'N 034°48.0'E (Herzliya area)  
ENGINE FAILURE, ADRIFT IN ROUGH SEAS  
REQUIRE IMMEDIATE ASSISTANCE  
3 PERSONS ON BOARD  
OVER."
Urgency,drifting,formal,SEA BREEZE,4XEF3,532941445,29°33.0'N 034°57.0'E (Eilat area),fog,4 PERSONS ON BOARD,True,PAN PAN,PAN PAN,"PAN PAN, PAN PAN, PAN PAN  
THIS IS SEA BREEZE, SEA BREEZE, SEA BREEZE  
CALL SIGN 4XEF3 MMSI 532941445  
POSITION 29°33.0'N 034°57.0'E (EILAT AREA)  
WE ARE DRIFTING IN FOG  
REQUIRE IMMEDIATE ASSISTANCE  
4 PERSONS ON BOARD  
OVER."
Urgency,drifting,formal,COASTAL SPIRIT,4XCD2,507209235,31°55.0'N 034°41.0'E (Palmahim area),heavy rain,1 PERSON ON BOARD,True,PAN PAN,PAN PAN,"PAN PAN, PAN PAN, PAN PAN  
THIS IS COASTAL SPIRIT, COASTAL SPIRIT, COASTAL SPIRIT  
CALL SIGN 4XCD2 MMSI 507209235  
POSITION 31°55.0'N 034°41.0'E (PALMAHIM AREA)  
WE ARE DRIFTING IN HEAVY RAIN  
REQUIRE IMMEDIATE ASSISTANCE  
1 PERSON ON BOARD  
OVER."
Urgency,drifting,formal,GALILEE STAR,4XGH4,629520110,32°19.0'N 034°51.0'E (Netanya area),choppy waves,4 PERSONS ON BOARD,True,PAN PAN,PAN PAN,"PAN PAN, PAN PAN, PAN PAN  
THIS IS GALILEE STAR, GALILEE STAR, GALILEE STAR  
CALL SIGN 4XGH4 MMSI 629520110  
POSITION 32°19.0'N 034°51.0'E (NETANYA AREA)  
WE ARE DRIFTING, UNABLE TO MAKE WAY, CHOPPY WAVES  
REQUIRE IMMEDIATE ASSISTANCE  
4 PERSONS ON BOARD  
OVER."
Urgency,engine_failure,formal,MEDITERRANEAN DREAM,4XLM6,734211672,32°28.0'N 034°52.0'E (Hadera area),heavy rain,5 PERSONS ON BOARD,True,PAN PAN,PAN PAN,"PAN PAN, PAN PAN, PAN PAN  
THIS IS MEDITERRANEAN DREAM, MEDITERRANEAN DREAM, MEDITERRANEAN DREAM  
CALL SIGN 4XLM6 MMSI 734211672  
POSITION 32°28.0'N 034°52.0'E (HADERA AREA)  
ENGINE FAILURE, VESSEL DISABLED AND UNABLE TO MAKE WAY, HEAVY RAIN  
REQUIRE IMMEDIATE ASSISTANCE  
5 PERSONS ON BOARD  
OVER."
Urgency,medical_issue,third_party,MEDITERRANEAN DREAM,4XAB1,662360908,5 nm west of Tel Aviv,fog,POB UNKNOWN,True,PAN PAN,PAN PAN RELAY,"PAN PAN RELAY, PAN PAN RELAY, PAN PAN RELAY

THIS IS SILVER HORIZON. RECEIVED PAN PAN FROM MEDITERRANEAN DREAM, CALL SIGN 4XAB1, MMSI 662360908. MEDICAL ISSUE ON BOARD. POSITION 5 nm west of Tel Aviv. WEATHER FOG. OVER"
Urgency,engine_failure,formal,SEA BREEZE,4XEF3,517440983,32°19.0'N 034°51.0'E (Netanya area),heavy rain,4 PERSONS ON BOARD,True,PAN PAN,PAN PAN,"PAN PAN, PAN PAN, PAN PAN  
THIS IS SEA BREEZE, SEA BREEZE, SEA BREEZE  
CALL SIGN 4XEF3 MMSI 517440983  
POSITION 32°19.0'N 034°51.0'E (Netanya area)  
ENGINE FAILURE, ADRIFT IN HEAVY RAIN  
REQUIRE IMMEDIATE ASSISTANCE  
4 PERSONS ON BOARD  
OVER."
Urgency,medical_issue,third_party,MEDITERRANEAN DREAM,4XEF3,680101819,Palmahim Beach,rough seas,POB UNKNOWN,False,NONE,,"RELAY, RELAY, RELAY

RECEIVED  FROM MEDITERRANEAN DREAM, CALL SIGN 4XEF3, MMSI 680101819. REPORTING A MEDICAL ISSUE ON BOARD. POSITION Palmahim Beach. WEATHER ROUGH SEAS. OVER"
Urgency,engine_failure,informal,,,,5 nm west of Tel Aviv,choppy waves,6 PERSONS ON BOARD,True,PAN PAN,PAN PAN,"Pan pan, pan pan, pan pan. We’ve got engine failure, dead in the water at 5 nm west of Tel Aviv. 6 PERSONS ON BOARD. Choppy waves, we’re drifting and can’t get the engine to restart—need assistance ASAP."
Urgency,engine_failure,third_party,COASTAL SPIRIT,4XGH4,237365109,Ashdod Port,strong wind,POB UNKNOWN,False,NONE,,"RELAY, RELAY, RELAY. RECEIVED DISTRESS CALL FROM COASTAL SPIRIT. This is Seawatch Delta relaying: COASTAL SPIRIT, call sign 4XGH4, MMSI 237365109, reports engine failure at Ashdod Port. Weather reported as strong wind. OVER"
Urgency,medical_issue,informal,,,,Ashdod Port,poor visibility,,True,PAN PAN,PAN PAN,"Pan pan, pan pan, pan pan. We’ve got a medical issue at Ashdod Port, urgent assistance needed right now. Poor visibility here, please send medical help immediately."
Urgency,drifting,informal,,4XGH4,,Ashdod Port,fog,,False,NONE,,"Ashdod Port, this is call sign 4XGH4… we’re drifting, no control, can’t hold position in this fog, getting pushed around and I can’t see traffic—need assistance now."
Urgency,engine_failure,third_party,MEDITERRANEAN DREAM,4XCD2,506635834,Eilat Marina,choppy waves,POB UNKNOWN,True,PAN PAN,PAN PAN RELAY,"PAN PAN RELAY, PAN PAN RELAY, PAN PAN RELAY. THIS IS SILVER HARBOR. RECEIVED PAN PAN RELAY FROM MEDITERRANEAN DREAM, CALL SIGN 4XCD2, MMSI 506635834. REPORTING ENGINE FAILURE AT Eilat Marina. WEATHER CHOPPY WAVES. OVER."
Urgency,medical_issue,formal,MEDITERRANEAN DREAM,4XCD2,677934499,31°55.0'N 034°41.0'E (Palmahim area),rough seas,6 PERSONS ON BOARD,True,PAN PAN,PAN PAN,"PAN PAN, PAN PAN, PAN PAN  
THIS IS MEDITERRANEAN DREAM, MEDITERRANEAN DREAM, MEDITERRANEAN DREAM  
CALL SIGN 4XCD2 MMSI 677934499  
POSITION 31°55.0'N 034°41.0'E (Palmahim area)  
MEDICAL ISSUE ON BOARD, CREW MEMBER REQUIRES URGENT MEDICAL ASSISTANCE, ROUGH SEAS  
REQUIRE IMMEDIATE ASSISTANCE  
6 PERSONS ON BOARD  
OVER."
Urgency,engine_failure,informal,,,386928799,10 nm offshore of Herzliya Marina,,3 PERSONS ON BOARD,False,NONE,,"Coast Guard, anyone copy? Our engine just died, we’re dead in the water at 10 nm offshore of Herzliya Marina. MMSI 386928799. 3 PERSONS ON BOARD. We need assistance, we’re drifting and can’t restart."
Urgency,drifting,formal,BLUE HORIZON,4XGH4,228222260,31°55.0'N 034°41.0'E (Palmahim area),heavy rain,5 PERSONS ON BOARD,True,PAN PAN,PAN PAN,"PAN PAN, PAN PAN, PAN PAN  
THIS IS BLUE HORIZON, BLUE HORIZON, BLUE HORIZON  
CALL SIGN 4XGH4 MMSI 228222260  
POSITION 31°55.0'N 034°41.0'E (PALMAHIM AREA)  
WE ARE DRIFTING IN HEAVY RAIN  
REQUIRE IMMEDIATE ASSISTANCE  
5 PERSONS ON BOARD  
OVER."
Urgency,drifting,third_party,BLUE HORIZON,4XJK5,292573170,Hadera power station area,rough seas,POB UNKNOWN,False,NONE,,"RELAY, RELAY, RELAY. RECEIVED DISTRESS CALL FROM BLUE HORIZON, CALL SIGN 4XJK5, MMSI 292573170. BLUE HORIZON IS DRIFTING IN Hadera power station area. WEATHER REPORTED AS ROUGH SEAS. OVER"
Urgency,engine_failure,third_party,MEDITERRANEAN DREAM,4XJK5,641087900,Ashdod Port,poor visibility,POB UNKNOWN,False,NONE,,"RELAY, RELAY, RELAY. RECEIVED DISTRESS CALL FROM MEDITERRANEAN DREAM, CALL SIGN 4XJK5, MMSI 641087900. REPORTING ENGINE FAILURE AT POSITION Ashdod Port. WEATHER: POOR VISIBILITY. OVER"
Urgency,engine_failure,third_party,SEA BREEZE,4XGH4,700184588,Palmahim Beach,choppy waves,POB UNKNOWN,False,NONE,,"RELAY, RELAY, RELAY. RECEIVED DISTRESS CALL FROM SEA BREEZE, CALL SIGN 4XGH4, MMSI 700184588. REPORTING ENGINE FAILURE AT Palmahim Beach. PERSONS ON BOARD NOT CONFIRMED. WEATHER CHOPPY WAVES. THIS IS SILVER HARBOR STATION RELAYING. OVER."
Urgency,medical_issue,third_party,COASTAL SPIRIT,4XJK5,395381429,Netanya coastline,strong wind,POB UNKNOWN,False,NONE,,"RELAY, RELAY, RELAY. RECEIVED DISTRESS CALL FROM COASTAL SPIRIT, CALL SIGN 4XJK5, MMSI 395381429. REPORTING A MEDICAL ISSUE ON BOARD. POSITION Netanya coastline. WEATHER strong wind. OVER"
Urgency,drifting,formal,SEA BREEZE,4XJK5,364299106,32°04.0'N 034°46.0'E (Tel Aviv area),heavy rain,2 PERSONS ON BOARD,True,PAN PAN,PAN PAN,"PAN PAN, PAN PAN, PAN PAN  
THIS IS SEA BREEZE, SEA BREEZE, SEA BREEZE  
CALL SIGN 4XJK5 MMSI 364299106  
POSITION 32°04.0'N 034°46.0'E (TEL AVIV AREA)  
WE ARE DRIFTING IN HEAVY RAIN  
REQUIRE IMMEDIATE ASSISTANCE  
2 PERSONS ON BOARD  
OVER."
Urgency,drifting,third_party,BLUE HORIZON,4XEF3,757162259,Ashdod Port,heavy rain,POB UNKNOWN,True,PAN PAN,PAN PAN RELAY,"PAN PAN RELAY, PAN PAN RELAY, PAN PAN RELAY. THIS IS SEAGULL WATCH. RECEIVED PAN PAN RELAY FROM BLUE HORIZON, CALL SIGN 4XEF3, MMSI 757162259. BLUE HORIZON IS DRIFTING AT Ashdod Port. WEATHER HEAVY RAIN. OVER"
Urgency,medical_issue,third_party,GALILEE STAR,4XCD2,525155441,Ashdod Port,fog,POB UNKNOWN,False,NONE,,"RELAY, RELAY, RELAY. RECEIVED DISTRESS CALL FROM GALILEE STAR, call sign 4XCD2, MMSI 525155441. Reported medical issue on board. Position: Ashdod Port. Weather reported as fog. OVER"
Urgency,medical_issue,third_party,RED SEA RUNNER,4XCD2,383825267,Palmahim Beach,choppy waves,POB UNKNOWN,True,PAN PAN,PAN PAN RELAY,"PAN PAN RELAY, PAN PAN RELAY, PAN PAN RELAY. This is Coastal Watcher. RECEIVED PAN PAN RELAY FROM RED SEA RUNNER, call sign 4XCD2, MMSI 383825267. Medical issue reported on board. Position Palmahim Beach. Weather choppy waves. OVER"
Urgency,medical_issue,formal,SEA BREEZE,4XAB1,484172112,32°19.0'N 034°51.0'E (Netanya area),choppy waves,2 PERSONS ON BOARD,True,PAN PAN,PAN PAN,"PAN PAN, PAN PAN, PAN PAN  
THIS IS SEA BREEZE, SEA BREEZE, SEA BREEZE  
CALL SIGN 4XAB1 MMSI 484172112  
POSITION 32°19.0'N 034°51.0'E (Netanya area)  
MEDICAL ISSUE ON BOARD  
REQUIRE IMMEDIATE ASSISTANCE  
2 PERSONS ON BOARD  
OVER."
Urgency,drifting,third_party,SEA BREEZE,4XGH4,785809361,Hadera power station area,heavy rain,POB UNKNOWN,True,PAN PAN,PAN PAN RELAY,"PAN PAN RELAY, PAN PAN RELAY, PAN PAN RELAY. This is Silver Harbor. RECEIVED PAN PAN FROM SEA BREEZE. Vessel SEA BREEZE, call sign 4XGH4, MMSI 785809361, is drifting in Hadera power station area. Weather heavy rain. OVER"
Urgency,engine_failure,third_party,MEDITERRANEAN DREAM,4XEF3,686989309,5 nm west of Haifa,rough seas,POB UNKNOWN,True,PAN PAN,PAN PAN RELAY,"PAN PAN RELAY RELAY, PAN PAN RELAY RELAY, PAN PAN RELAY RELAY, THIS IS SILVER HORIZON. RECEIVED PAN PAN RELAY FROM MEDITERRANEAN DREAM. VESSEL MEDITERRANEAN DREAM CALL SIGN 4XEF3 MMSI 686989309 REPORTING ENGINE FAILURE AND REQUIRING ASSISTANCE. POSITION 5 nm west of Haifa. WEATHER ROUGH SEAS. OVER"
Urgency,engine_failure,informal,,,570838810,Netanya coastline,,,False,NONE,,"Coast Guard, anyone copy? Our engine’s failed, we’re dead in the water off Netanya coastline, drifting and can’t get it restarted. MMSI 570838810. Need assistance fast, we’re not making way."
Urgency,engine_failure,third_party,RED SEA RUNNER,4XAB1,542648079,Eilat Marina,strong wind,POB UNKNOWN,True,PAN PAN,PAN PAN RELAY,"PAN PAN RELAY, PAN PAN RELAY, PAN PAN RELAY. This is SAR observer Ocean Watch. RECEIVED PAN PAN RELAY FROM RED SEA RUNNER, call sign 4XAB1, MMSI 542648079. RED SEA RUNNER reports engine failure at Eilat Marina. Weather strong wind. OVER"
Urgency,engine_failure,formal,BLUE HORIZON,4XAB1,254337019,32°19.0'N 034°51.0'E (Netanya area),heavy rain,4 PERSONS ON BOARD,True,PAN PAN,PAN PAN,"PAN PAN, PAN PAN, PAN PAN  
THIS IS BLUE HORIZON, BLUE HORIZON, BLUE HORIZON  
CALL SIGN 4XAB1 MMSI 254337019  
POSITION 32°19.0'N 034°51.0'E (Netanya area)  
ENGINE FAILURE, VESSEL DISABLED AND UNABLE TO MAKE WAY, IN HEAVY RAIN  
REQUIRE IMMEDIATE ASSISTANCE  
4 PERSONS ON BOARD  
OVER."
Urgency,medical_issue,formal,GALILEE STAR,4XJK5,535775088,29°33.0'N 034°57.0'E (Eilat area),strong wind,2 PERSONS ON BOARD,True,PAN PAN,PAN PAN,"PAN PAN, PAN PAN, PAN PAN  
THIS IS GALILEE STAR, GALILEE STAR, GALILEE STAR  
CALL SIGN 4XJK5 MMSI 535775088  
POSITION 29°33.0'N 034°57.0'E (EILAT AREA)  
MEDICAL ISSUE ON BOARD  
REQUIRE IMMEDIATE ASSISTANCE  
2 PERSONS ON BOARD  
OVER."
Urgency,engine_failure,informal,,,431009561,Palmahim Beach,,,True,PAN PAN,PAN PAN,"Pan pan, pan pan, pan pan. We’ve got engine failure and we’re dead in the water at Palmahim Beach. MMSI 431009561. Need assistance, we can’t get the engine started and we’re drifting."
Urgency,medical_issue,informal,BLUE HORIZON,,,,heavy rain,,True,PAN PAN,PAN PAN,"Pan pan, pan pan, pan pan. Blue Horizon—urgent medical issue on board, we need help now. Heavy rain here and it’s getting hard to manage, requesting medical assistance and advice."
Urgency,medical_issue,informal,,,,Eilat Marina,,,True,PAN PAN,PAN PAN,"Pan pan, pan pan, pan pan. We need urgent medical help at Eilat Marina—medical issue onboard, person is not doing well, need ambulance/doctor now. Please respond."
Urgency,drifting,third_party,COASTAL SPIRIT,4XJK5,327572362,Ashdod Port,strong wind,POB UNKNOWN,True,PAN PAN,PAN PAN RELAY,"PAN PAN RELAY, PAN PAN RELAY, PAN PAN RELAY. This is Silver Horizon. RECEIVED PAN PAN FROM COASTAL SPIRIT, call sign 4XJK5, MMSI 327572362. COASTAL SPIRIT is drifting at Ashdod Port. Weather reported strong wind. OVER"
Urgency,engine_failure,informal,,,,5 nm west of Haifa,,,False,NONE,,"Hello, hello, any station near 5 nm west of Haifa—our engine’s failed, we’ve got no propulsion and we’re drifting. Need assistance or a tow, please respond."
Urgency,medical_issue,informal,MEDITERRANEAN DREAM,4XJK5,,,,,False,NONE,,"Mediterranean Dream, call sign 4XJK5… we’ve got a medical emergency on board, person is in bad shape and getting worse, we need urgent medical advice and evacuation assistance as soon as possible, please respond."
Urgency,medical_issue,third_party,GALILEE STAR,4XJK5,747301347,Eilat Marina,fog,POB UNKNOWN,True,PAN PAN,PAN PAN RELAY,"PAN PAN RELAY, PAN PAN RELAY, PAN PAN RELAY. This is SEA BREEZE. RECEIVED PAN PAN RELAY FROM GALILEE STAR, call sign 4XJK5, MMSI 747301347. Reported medical issue on board. Position: Eilat Marina. Weather: fog. OVER."
Urgency,drifting,informal,COASTAL SPIRIT,,228612164,Eilat Marina,,5 PERSONS ON BOARD,False,NONE,,"Coastal Spirit, MMSI 228612164 — we’re drifting at Eilat Marina, no control, getting pushed around and can’t hold position. 5 persons on board. Need assistance now before we hit something."
